track,fold,feature_set,model,accuracy,precision,recall,f1,error_rate,roc_auc
multiclass,2,pca,MLP_ANN,0.672058439864336,0.6728032905510212,0.672093640748772,0.6722639282937983,0.327941560135664,
multiclass,2,lda_reduction,KNN,0.32768066788416383,0.3174522885500373,0.3277453440041394,0.3191835834659538,0.6723193321158362,
multiclass,2,lda_reduction,SVM,0.33733368118966867,0.33868375462404604,0.3374164712129929,0.3329975723326398,0.6626663188103313,
multiclass,2,lda_reduction,DecisionTree,0.3177667623271589,0.331248497354399,0.3178120989511882,0.3212682773804042,0.682233237672841,
multiclass,2,lda_reduction,LogisticRegression,0.2501956691886251,0.255956085462394,0.25018467393561433,0.2502320559096266,0.7498043308113749,
multiclass,2,lda_reduction,LDA_Classifier,0.2598486824941299,0.27310723797681796,0.2598336743134725,0.26117313011605764,0.74015131750587,
multiclass,2,lda_reduction,MLP_ANN,0.36029219932168016,0.355902015830181,0.36032999615333555,0.3562696734493665,0.6397078006783199,
multiclass,2,svd,KNN,0.48525958779024264,0.575902406204469,0.4853326343524157,0.49120546059250286,0.5147404122097574,
multiclass,2,svd,SVM,0.5523088964257762,0.5994919954399951,0.5523425505768295,0.536404886990551,0.4476911035742238,
multiclass,2,svd,DecisionTree,0.495956170101748,0.49600478984185853,0.49609240164623625,0.4725638233966703,0.504043829898252,
multiclass,2,svd,LogisticRegression,0.24654317766762326,0.24598853863958894,0.246544640030501,0.2377679823204572,0.7534568223323768,
multiclass,2,svd,LDA_Classifier,0.24967388468562485,0.25032955664639506,0.2496771184738614,0.24112284164301792,0.7503261153143752,
multiclass,2,svd,MLP_ANN,0.681972345421341,0.680943540359517,0.6820081630985734,0.68133022294531,0.318027654578659,
multiclass,2,filter_kbest,KNN,0.4469084268197235,0.5010960455820678,0.446989559539898,0.4513941713975901,0.5530915731802766,
multiclass,2,filter_kbest,SVM,0.4643882076702322,0.4845742794390689,0.4644115454400006,0.4369967305989326,0.5356117923297679,
multiclass,2,filter_kbest,DecisionTree,0.40229585181320116,0.4330682595695583,0.402317189824381,0.36964197460651804,0.5977041481867988,
multiclass,2,filter_kbest,LogisticRegression,0.2666318810331333,0.26306125480571735,0.2666473766088759,0.2606427741484493,0.7333681189668667,
multiclass,2,filter_kbest,LDA_Classifier,0.2650665275241325,0.2617206948626553,0.2650801161488421,0.2600846804454502,0.7349334724758675,
multiclass,2,filter_kbest,MLP_ANN,0.5757891990607878,0.5760480157665129,0.5758259265184963,0.57555990344037,0.42421080093921215,
multiclass,2,wrapper_sfs,KNN,0.44612575006522304,0.4713498330367548,0.4461906107345768,0.45271717057085265,0.553874249934777,
multiclass,2,wrapper_sfs,SVM,0.4701278372032351,0.4850379946867059,0.4701682660393994,0.43937960034858586,0.5298721627967649,
multiclass,2,wrapper_sfs,DecisionTree,0.40386120532220193,0.39179479514300153,0.40385687684886695,0.33510153461111775,0.5961387946777981,
multiclass,2,wrapper_sfs,LogisticRegression,0.2530654839551265,0.2512737242616364,0.2531054156269893,0.24695818727181287,0.7469345160448735,
multiclass,2,wrapper_sfs,LDA_Classifier,0.2546308374641273,0.25285048659218373,0.25466961237196223,0.2484258645842794,0.7453691625358727,
multiclass,2,wrapper_sfs,MLP_ANN,0.49047743282024525,0.4948415377001079,0.4905300567468112,0.49171938158139705,0.5095225671797547,
multiclass,2,embedded_l1,KNN,0.45734411687972865,0.5592650329122699,0.45743172170574037,0.4513224047049924,0.5426558831202714,
multiclass,2,embedded_l1,SVM,0.5426558831202714,0.5956237439471375,0.5426867419432804,0.5264837806629462,0.45734411687972865,
multiclass,2,embedded_l1,DecisionTree,0.4286459692147143,0.4702255743638057,0.4286467570576081,0.39860031211724295,0.5713540307852857,
multiclass,2,embedded_l1,LogisticRegression,0.2648056352726324,0.27304939289724967,0.2647979139504563,0.2630375204668155,0.7351943647273675,
multiclass,2,embedded_l1,LDA_Classifier,0.26871901904513434,0.27956924099271135,0.2687041506530819,0.26746917521487845,0.7312809809548657,
multiclass,2,embedded_l1,MLP_ANN,0.6660579180798331,0.6680126476596241,0.6660894400550106,0.6668023006222898,0.33394208192016694,
multiclass,2,ga_selection,KNN,0.46804069919123403,0.5483919508045417,0.4681196619020224,0.47060156415104604,0.531959300808766,
multiclass,2,ga_selection,SVM,0.5270023480302635,0.5703456653500262,0.5270246901392629,0.5082435295155103,0.47299765196973653,
multiclass,2,ga_selection,DecisionTree,0.4069919123402035,0.42855351478575476,0.4070012697396864,0.36462176250306,0.5930080876597965,
multiclass,2,ga_selection,LogisticRegression,0.23193321158361596,0.2322220940705982,0.23193820827134984,0.2140447641536598,0.7680667884163841,
multiclass,2,ga_selection,LDA_Classifier,0.23349856509261674,0.23397470699822662,0.2335047879058146,0.21624555454523545,0.7665014349073833,
multiclass,2,ga_selection,MLP_ANN,0.6269240803548135,0.6355609977266579,0.6269705645065206,0.6294718051308704,0.3730759196451865,
multiclass,3,original,KNN,0.47169319071223587,0.5631748105545232,0.4716929749013654,0.45808890831927435,0.5283068092877641,
multiclass,3,original,SVM,0.5463083746412731,0.5937698039870203,0.5461940148624221,0.5281875423171685,0.45369162535872687,
multiclass,3,original,DecisionTree,0.42525436994521265,0.4577164351403984,0.42514152661517357,0.3954886575880978,0.5747456300547873,
multiclass,3,original,LogisticRegression,0.24706496217062354,0.24562010590431704,0.24705628044566846,0.2426846390469203,0.7529350378293764,
multiclass,3,original,LDA_Classifier,0.2582833289851291,0.2637316396977309,0.25827730706254404,0.2577929917486865,0.7417166710148708,
multiclass,3,original,MLP_ANN,0.6788416384033394,0.6821092636032856,0.6788331330571451,0.6801656181409569,0.32115836159666056,
multiclass,3,pca,KNN,0.4902165405687451,0.5812089082227069,0.49021211120604846,0.48721220946383703,0.5097834594312549,
multiclass,3,pca,SVM,0.5460474823897731,0.5888450671799526,0.5459315566055399,0.5271029920365959,0.4539525176102269,
multiclass,3,pca,DecisionTree,0.5116097051917559,0.5158830326867614,0.5114787190947743,0.4889922613748393,0.48839029480824414,
multiclass,3,pca,LogisticRegression,0.2577615444821289,0.2449365478863701,0.2577513693104258,0.23981260707728175,0.7422384555178712,
multiclass,3,pca,LDA_Classifier,0.2603704669971302,0.24784800743327265,0.2603582504144526,0.24268694447651518,0.7396295330028698,
multiclass,3,pca,MLP_ANN,0.6689277328463344,0.6699508008334353,0.6689015900681167,0.6692985363859829,0.33107226715366556,
multiclass,3,lda_reduction,KNN,0.3287242368901644,0.3188977039557213,0.32869815938807395,0.32061146172141924,0.6712757631098356,
multiclass,3,lda_reduction,SVM,0.35663970780067833,0.356924050960776,0.35660519946487107,0.3498393860502734,0.6433602921993217,
multiclass,3,lda_reduction,DecisionTree,0.32168014609966084,0.3359454816718321,0.3216495722713362,0.3269078999932748,0.6783198539003392,
multiclass,3,lda_reduction,LogisticRegression,0.2501956691886251,0.2501752185012805,0.25018739723789063,0.24797684003145096,0.7498043308113749,
multiclass,3,lda_reduction,LDA_Classifier,0.2582833289851291,0.2637316396977309,0.25827730706254404,0.2577929917486865,0.7417166710148708,
multiclass,3,lda_reduction,MLP_ANN,0.34516044873467255,0.34799765219806506,0.3451339694513567,0.3457894276588861,0.6548395512653274,
multiclass,3,svd,KNN,0.5048265066527524,0.5859868039849709,0.5048243299825368,0.5089514674199037,0.4951734933472476,
multiclass,3,svd,SVM,0.542134098617271,0.5843803429232131,0.542018171234439,0.5232529749921272,0.457865901382729,
multiclass,3,svd,DecisionTree,0.4936081398382468,0.49104133957265156,0.49353828452381354,0.466011619066596,0.5063918601617532,
multiclass,3,svd,LogisticRegression,0.24523871641012263,0.23529836645438862,0.24523200833330497,0.2288900094075615,0.7547612835898774,
multiclass,3,svd,LDA_Classifier,0.2468040699191234,0.23569204449476397,0.24679722631663153,0.2298651455847173,0.7531959300808766,
multiclass,3,svd,MLP_ANN,0.6691886250978346,0.671491060564465,0.6691674524528444,0.6702625260746338,0.3308113749021654,
multiclass,3,filter_kbest,KNN,0.4542134098617271,0.49696988828970523,0.45419950231650896,0.4569208381302444,0.5457865901382729,
multiclass,3,filter_kbest,SVM,0.46569266892773287,0.4997055681620058,0.46556656601795343,0.4316085694750801,0.5343073310722671,
multiclass,3,filter_kbest,DecisionTree,0.4106444038612053,0.4408169067494077,0.41052249958299436,0.37367494333007806,0.5893555961387946,
multiclass,3,filter_kbest,LogisticRegression,0.23088964257761543,0.22376972077198878,0.23087816286028442,0.21408285649637668,0.7691103574223845,
multiclass,3,filter_kbest,LDA_Classifier,0.23584659535611793,0.2242498862044536,0.23583082846259376,0.21769227194560803,0.764153404643882,
multiclass,3,filter_kbest,MLP_ANN,0.5635272632402818,0.5649572834807991,0.5634774527592159,0.5631816744119431,0.4364727367597182,
multiclass,3,wrapper_sfs,KNN,0.47273675971823637,0.5042784255260748,0.47272782976637473,0.47945329704337214,0.5272632402817636,
multiclass,3,wrapper_sfs,SVM,0.4865640490477433,0.5278782409497057,0.48644510333230073,0.45637516243696813,0.5134359509522567,
multiclass,3,wrapper_sfs,DecisionTree,0.40203495956170104,0.42132205657910504,0.4019103965468528,0.3535969652085926,0.597965040438299,
multiclass,3,wrapper_sfs,LogisticRegression,0.23402034959561702,0.23783554781587718,0.23403787432640816,0.20962085823664167,0.765979650404383,
multiclass,3,wrapper_sfs,LDA_Classifier,0.23375945734411688,0.23790202099325114,0.23377575648231047,0.21011172428704644,0.7662405426558832,
multiclass,3,wrapper_sfs,MLP_ANN,0.5309157318027654,0.5419808106794071,0.5308812265753453,0.5351568972864765,0.4690842681972346,
multiclass,3,embedded_l1,KNN,0.46047482389773026,0.5450867000373325,0.4604702462205671,0.4492490908627536,0.5395251761022697,
multiclass,3,embedded_l1,SVM,0.5442212366292721,0.591314220154731,0.5441117098593755,0.5250452190106458,0.45577876337072787,
multiclass,3,embedded_l1,DecisionTree,0.41586224889120793,0.4376820998071606,0.4157750688484857,0.374196419884134,0.5841377511087921,
multiclass,3,embedded_l1,LogisticRegression,0.25150013044612574,0.24905176855845318,0.2514979864583794,0.24359930273088834,0.7484998695538743,
multiclass,3,embedded_l1,LDA_Classifier,0.25593529872162796,0.2564573308850252,0.2559349266921068,0.25110916651067117,0.7440647012783721,
multiclass,3,embedded_l1,MLP_ANN,0.6561440125228281,0.6585058493008368,0.6561361106477716,0.6564634483264291,0.34385598747717194,
multiclass,3,ga_selection,KNN,0.5009131228802505,0.5723716378666248,0.5009150295648503,0.5004795285412992,0.49908687711974953,
multiclass,3,ga_selection,SVM,0.5330028698147665,0.5824810568910667,0.5328927257192071,0.5137144899607918,0.4669971301852335,
multiclass,3,ga_selection,DecisionTree,0.40907905035220454,0.4202813406176298,0.4089708981110495,0.3556959085338451,0.5909209496477954,
multiclass,3,ga_selection,LogisticRegression,0.24367336290112185,0.23957186156265528,0.24367802397186827,0.22534449318765465,0.7563266370988782,
multiclass,3,ga_selection,LDA_Classifier,0.24628228541612315,0.24258279981963898,0.24628422425032598,0.22887392863632985,0.7537177145838768,
multiclass,3,ga_selection,MLP_ANN,0.6344899556483172,0.6374968245475074,0.6344749643417609,0.635869050618932,0.3655100443516828,
